"CLASSSTATUS;""CAMPUSID"";""CAMPUSNAME"";""ACADYEAR"";""SEMESTER"";""COURSEID"";""CURRIC"";""COURSENAME"";""CREDIT"";""SECTIONGROUP"";""STUDYDAY"";""STUDYTIMEFROM"";""STUDYTIMETO"";""ROOM""",
"W;2;""RANGSIT"";2552;2;""SC185"";""521"";""GENERAL PHYSICS  LABORATORY"";1;""650001"";""SAT"";30/12/1899 13:30:00;30/12/1899 16:25:00;""N/A""",
"W;2;""RANGSIT"";2552;2;""ST216"";""471"";""STATISTICS  FOR  SOCIAL  SCIENCE 1"";3;""650001"";""MON"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC3052""",
"W;2;""RANGSIT"";2552;2;""ST217"";""471"";""STATISTICS  FOR  SOCIAL  SCIENCE 2"";3;""650001"";""MON"";30/12/1899 9:30:00;30/12/1899 12:25:00;""SC3020""",
"W;2;""RANGSIT"";2552;2;""SW211"";""471"";""ETHICS AND HUMAN DIGNITY"";3;""650001"";""MON"";30/12/1899 9:30:00;30/12/1899 12:25:00;""SC4009""",
"W;2;""RANGSIT"";2552;2;""TU120"";""471"";""INTEGRATED SOCIAL SCIENCES"";3;""650001"";""WED"";30/12/1899 9:30:00;30/12/1899 12:25:00;""ยิมเนเซียม2""",
"W;2;""RANGSIT"";2552;2;""TU120"";""521"";""INTEGRATED SOCIAL SCIENCES"";3;""650001"";""WED"";30/12/1899 9:30:00;30/12/1899 12:25:00;""ยิมเนเซียม2""",
"W;2;""RANGSIT"";2552;3;""EL172"";""471"";""ENGLISH COURSE 3"";3;""650001"";""TUE"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC2053""",
"W;2;""RANGSIT"";2552;3;""EL172"";""471"";""ENGLISH COURSE 3"";3;""650001"";""WED"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC2053""",
"W;2;""RANGSIT"";2552;3;""EL172"";""471"";""ENGLISH COURSE 3"";3;""650001"";""MON"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC2053""",
"W;2;""RANGSIT"";2552;3;""EL172"";""521"";""ENGLISH COURSE 3"";3;""650001"";""WED"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC2053""",
"W;2;""RANGSIT"";2552;3;""EL172"";""521"";""ENGLISH COURSE 3"";3;""650001"";""TUE"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC2053""",
"W;2;""RANGSIT"";2552;3;""EL172"";""521"";""ENGLISH COURSE 3"";3;""650001"";""MON"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC2053""",
"W;2;""RANGSIT"";2552;3;""MA211"";""471"";""CALCULUS 1"";3;""650001"";""THU"";30/12/1899 9:00:00;30/12/1899 11:55:00;""SC3010""",
"W;2;""RANGSIT"";2552;3;""MA211"";""471"";""CALCULUS 1"";3;""650001"";""SAT"";30/12/1899 9:00:00;30/12/1899 11:55:00;""SC3010""",
"W;2;""RANGSIT"";2552;3;""MA211"";""471"";""CALCULUS 1"";3;""650001"";""FRI"";30/12/1899 9:00:00;30/12/1899 11:55:00;""SC3010""",
"W;2;""RANGSIT"";2552;3;""MA211"";""521"";""CALCULUS 1"";3;""650001"";""SAT"";30/12/1899 9:00:00;30/12/1899 11:55:00;""SC3010""",
"W;2;""RANGSIT"";2552;3;""MA211"";""521"";""CALCULUS 1"";3;""650001"";""THU"";30/12/1899 9:00:00;30/12/1899 11:55:00;""SC3010""",
"W;2;""RANGSIT"";2552;3;""MA211"";""521"";""CALCULUS 1"";3;""650001"";""FRI"";30/12/1899 9:00:00;30/12/1899 11:55:00;""SC3010""",
"W;2;""RANGSIT"";2552;3;""MA212"";""472"";""CALCULUS 2"";3;""650001"";""FRI"";30/12/1899 9:00:00;30/12/1899 11:55:00;""SC2062""",
"W;2;""RANGSIT"";2552;3;""MA212"";""472"";""CALCULUS 2"";3;""650001"";""THU"";30/12/1899 9:00:00;30/12/1899 11:55:00;""SC2062""",
"W;2;""RANGSIT"";2552;3;""MA212"";""472"";""CALCULUS 2"";3;""650001"";""SAT"";30/12/1899 9:00:00;30/12/1899 11:55:00;""SC2062""",
"W;2;""RANGSIT"";2552;3;""MA212"";""521"";""CALCULUS 2"";3;""650001"";""THU"";30/12/1899 9:00:00;30/12/1899 11:55:00;""SC2062""",
"W;2;""RANGSIT"";2552;3;""MA212"";""521"";""CALCULUS 2"";3;""650001"";""FRI"";30/12/1899 9:00:00;30/12/1899 11:55:00;""SC2062""",
"W;2;""RANGSIT"";2552;3;""MA212"";""521"";""CALCULUS 2"";3;""650001"";""SAT"";30/12/1899 9:00:00;30/12/1899 11:55:00;""SC2062""",
"W;2;""RANGSIT"";2552;3;""MA332"";""471"";""LINEAR ALGEBRA"";3;""650001"";""WED"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC2054""",
"W;2;""RANGSIT"";2552;3;""MA332"";""471"";""LINEAR ALGEBRA"";3;""650001"";""TUE"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC2054""",
"W;2;""RANGSIT"";2552;3;""MA332"";""471"";""LINEAR ALGEBRA"";3;""650001"";""MON"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC2054""",
"W;2;""RANGSIT"";2552;3;""ST217"";""471"";""STATISTICS  FOR  SOCIAL  SCIENCE 2"";3;""650001"";""WED"";30/12/1899 9:00:00;30/12/1899 11:55:00;""SC3033""",
"W;2;""RANGSIT"";2552;3;""ST217"";""471"";""STATISTICS  FOR  SOCIAL  SCIENCE 2"";3;""650001"";""TUE"";30/12/1899 9:00:00;30/12/1899 11:55:00;""SC3033""",
"W;2;""RANGSIT"";2552;3;""ST217"";""471"";""STATISTICS  FOR  SOCIAL  SCIENCE 2"";3;""650001"";""MON"";30/12/1899 9:00:00;30/12/1899 11:55:00;""SC3033""",
"W;2;""RANGSIT"";2552;3;""SW335"";""471"";""SOCIAL PROJECT FORMULATION AND MANAGEMENT"";3;""650001"";""SAT"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC3010""",
"W;2;""RANGSIT"";2552;3;""SW335"";""471"";""SOCIAL PROJECT FORMULATION AND MANAGEMENT"";3;""650001"";""FRI"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC3010""",
"W;2;""RANGSIT"";2552;3;""SW335"";""471"";""SOCIAL PROJECT FORMULATION AND MANAGEMENT"";3;""650001"";""THU"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC3010""",
"W;2;""RANGSIT"";2552;3;""SW335"";""521"";""SOCIAL PROJECT FORMULATION AND MANAGEMENT"";3;""650001"";""THU"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC3010""",
"W;2;""RANGSIT"";2552;3;""SW335"";""521"";""SOCIAL PROJECT FORMULATION AND MANAGEMENT"";3;""650001"";""FRI"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC3010""",
"W;2;""RANGSIT"";2552;3;""SW335"";""521"";""SOCIAL PROJECT FORMULATION AND MANAGEMENT"";3;""650001"";""SAT"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC3010""",
"W;2;""RANGSIT"";2553;1;""AT309"";""471"";""	RICE AND PRODUCTION TECHNOLOGY"";3;""650001"";""THU"";30/12/1899 8:00:00;30/12/1899 9:25:00;""LC4-231""",
"W;2;""RANGSIT"";2553;1;""AT309"";""471"";""	RICE AND PRODUCTION TECHNOLOGY"";3;""650001"";""TUE"";30/12/1899 8:00:00;30/12/1899 9:25:00;""LC4-231""",
"W;2;""RANGSIT"";2553;1;""CS101"";""471"";""DISCRETE MATHEMATICS FOR COMPUTER SCIENCE"";3;""010001"";""TUE"";30/12/1899 8:00:00;30/12/1899 9:25:00;""SC3032""",
"W;2;""RANGSIT"";2553;1;""CS101"";""471"";""DISCRETE MATHEMATICS FOR COMPUTER SCIENCE"";3;""010001"";""THU"";30/12/1899 8:00:00;30/12/1899 9:25:00;""SC3032""",
"W;2;""RANGSIT"";2553;1;""CS101"";""471"";""DISCRETE MATHEMATICS FOR COMPUTER SCIENCE"";3;""650001"";""FRI"";30/12/1899 9:30:00;30/12/1899 12:25:00;""SC2003""",
"W;2;""RANGSIT"";2553;1;""CS101"";""471"";""DISCRETE MATHEMATICS FOR COMPUTER SCIENCE"";3;""650002"";""THU"";30/12/1899 8:00:00;30/12/1899 9:25:00;""SC3032""",
"W;2;""RANGSIT"";2553;1;""CS101"";""471"";""DISCRETE MATHEMATICS FOR COMPUTER SCIENCE"";3;""650002"";""TUE"";30/12/1899 8:00:00;30/12/1899 9:25:00;""SC3032""",
"W;2;""RANGSIT"";2553;1;""CS101"";""521"";""DISCRETE STRUCTURES"";3;""010001"";""TUE"";30/12/1899 8:00:00;30/12/1899 9:25:00;""SC3032""",
"W;2;""RANGSIT"";2553;1;""CS101"";""521"";""DISCRETE STRUCTURES"";3;""010001"";""THU"";30/12/1899 8:00:00;30/12/1899 9:25:00;""SC3032""",
"W;2;""RANGSIT"";2553;1;""CS101"";""521"";""DISCRETE STRUCTURES"";3;""650001"";""FRI"";30/12/1899 9:30:00;30/12/1899 12:25:00;""SC2003""",
"W;2;""RANGSIT"";2553;1;""CS102"";""471"";""COMPUTER PROGRAMMING FUNDAMENTALS"";4;""650001"";""WED"";30/12/1899 16:30:00;30/12/1899 17:55:00;""LC2-304/1""",
"W;2;""RANGSIT"";2553;1;""CS102"";""471"";""COMPUTER PROGRAMMING FUNDAMENTALS"";4;""650001"";""FRI"";30/12/1899 16:30:00;30/12/1899 17:55:00;""LC2-304/1""",
"W;2;""RANGSIT"";2553;1;""CS102"";""471"";""COMPUTER PROGRAMMING FUNDAMENTALS"";4;""650001"";""WED"";30/12/1899 15:00:00;30/12/1899 16:25:00;""LC2-105""",
"W;2;""RANGSIT"";2553;1;""CS102"";""471"";""COMPUTER PROGRAMMING FUNDAMENTALS"";4;""650001"";""FRI"";30/12/1899 15:00:00;30/12/1899 16:25:00;""LC2-105""",
"W;2;""RANGSIT"";2553;1;""CS102"";""471"";""COMPUTER PROGRAMMING FUNDAMENTALS"";4;""650002"";""WED"";30/12/1899 15:00:00;30/12/1899 16:25:00;""LC2-304/1""",
"W;2;""RANGSIT"";2553;1;""CS102"";""471"";""COMPUTER PROGRAMMING FUNDAMENTALS"";4;""650002"";""WED"";30/12/1899 16:30:00;30/12/1899 17:55:00;""LC2-105""",
"W;2;""RANGSIT"";2553;1;""CS102"";""471"";""COMPUTER PROGRAMMING FUNDAMENTALS"";4;""650002"";""FRI"";30/12/1899 15:00:00;30/12/1899 16:25:00;""LC2-304/1""",
"W;2;""RANGSIT"";2553;1;""CS102"";""471"";""COMPUTER PROGRAMMING FUNDAMENTALS"";4;""650002"";""FRI"";30/12/1899 16:30:00;30/12/1899 17:55:00;""LC2-105""",
"W;2;""RANGSIT"";2553;1;""CS102"";""471"";""COMPUTER PROGRAMMING FUNDAMENTALS"";4;""650003"";""THU"";30/12/1899 9:30:00;30/12/1899 10:55:00;""วจ-217""",
"W;2;""RANGSIT"";2553;1;""CS102"";""471"";""COMPUTER PROGRAMMING FUNDAMENTALS"";4;""650003"";""TUE"";30/12/1899 9:30:00;30/12/1899 10:55:00;""วจ-217""",
"W;2;""RANGSIT"";2553;1;""CS102"";""471"";""COMPUTER PROGRAMMING FUNDAMENTALS"";4;""650003"";""TUE"";30/12/1899 11:00:00;30/12/1899 12:25:00;""LC2-304/1""",
"W;2;""RANGSIT"";2553;1;""CS102"";""471"";""COMPUTER PROGRAMMING FUNDAMENTALS"";4;""650003"";""THU"";30/12/1899 11:00:00;30/12/1899 12:25:00;""LC2-304/1""",
"W;2;""RANGSIT"";2553;1;""CS102"";""521"";""COMPUTER PROGRAMMING FUNDAMENTALS"";4;""030201"";""TUE"";30/12/1899 11:00:00;30/12/1899 12:25:00;""วจ-217""",
"W;2;""RANGSIT"";2553;1;""CS102"";""521"";""COMPUTER PROGRAMMING FUNDAMENTALS"";4;""030201"";""THU"";30/12/1899 11:00:00;30/12/1899 12:25:00;""วจ-217""",
"W;2;""RANGSIT"";2553;1;""CS102"";""521"";""COMPUTER PROGRAMMING FUNDAMENTALS"";4;""030201"";""THU"";30/12/1899 9:30:00;30/12/1899 10:55:00;""LC2-304/1""",
"W;2;""RANGSIT"";2553;1;""CS102"";""521"";""COMPUTER PROGRAMMING FUNDAMENTALS"";4;""030201"";""TUE"";30/12/1899 9:30:00;30/12/1899 10:55:00;""LC2-304/1""",
"W;2;""RANGSIT"";2553;1;""CS102"";""521"";""COMPUTER PROGRAMMING FUNDAMENTALS"";4;""650001"";""WED"";30/12/1899 15:00:00;30/12/1899 16:25:00;""LC2-105""",
"W;2;""RANGSIT"";2553;1;""CS102"";""521"";""COMPUTER PROGRAMMING FUNDAMENTALS"";4;""650001"";""WED"";30/12/1899 16:30:00;30/12/1899 17:55:00;""LC2-304/1""",
"W;2;""RANGSIT"";2553;1;""CS102"";""521"";""COMPUTER PROGRAMMING FUNDAMENTALS"";4;""650001"";""FRI"";30/12/1899 15:00:00;30/12/1899 16:25:00;""LC2-105""",
"W;2;""RANGSIT"";2553;1;""CS102"";""521"";""COMPUTER PROGRAMMING FUNDAMENTALS"";4;""650001"";""FRI"";30/12/1899 16:30:00;30/12/1899 17:55:00;""LC2-304/1""",
"W;2;""RANGSIT"";2553;1;""CS102"";""521"";""COMPUTER PROGRAMMING FUNDAMENTALS"";4;""650002"";""WED"";30/12/1899 16:30:00;30/12/1899 17:55:00;""LC2-105""",
"W;2;""RANGSIT"";2553;1;""CS102"";""521"";""COMPUTER PROGRAMMING FUNDAMENTALS"";4;""650002"";""FRI"";30/12/1899 16:30:00;30/12/1899 17:55:00;""LC2-105""",
"W;2;""RANGSIT"";2553;1;""CS102"";""521"";""COMPUTER PROGRAMMING FUNDAMENTALS"";4;""650002"";""WED"";30/12/1899 15:00:00;30/12/1899 16:25:00;""LC2-304/1""",
"W;2;""RANGSIT"";2553;1;""CS102"";""521"";""COMPUTER PROGRAMMING FUNDAMENTALS"";4;""650002"";""FRI"";30/12/1899 15:00:00;30/12/1899 16:25:00;""LC2-304/1""",
"W;2;""RANGSIT"";2553;1;""CS103"";""471"";""INTRODUCTION TO COMPUTER PROGRAMMING"";3;""070001"";""WED"";30/12/1899 9:30:00;30/12/1899 10:55:00;""SC4043""",
"W;2;""RANGSIT"";2553;1;""CS103"";""471"";""INTRODUCTION TO COMPUTER PROGRAMMING"";3;""070001"";""FRI"";30/12/1899 9:30:00;30/12/1899 10:55:00;""SC4043""",
"W;2;""RANGSIT"";2553;1;""CS103"";""471"";""INTRODUCTION TO COMPUTER PROGRAMMING"";3;""070002"";""WED"";30/12/1899 9:30:00;30/12/1899 10:55:00;""SC4040""",
"W;2;""RANGSIT"";2553;1;""CS103"";""471"";""INTRODUCTION TO COMPUTER PROGRAMMING"";3;""070002"";""FRI"";30/12/1899 9:30:00;30/12/1899 10:55:00;""SC4040""",
"W;2;""RANGSIT"";2553;1;""CS103"";""521"";""INTRODUCTION TO COMPUTER PROGRAMMING"";3;""070001"";""WED"";30/12/1899 9:30:00;30/12/1899 10:55:00;""SC4043""",
"W;2;""RANGSIT"";2553;1;""CS103"";""521"";""INTRODUCTION TO COMPUTER PROGRAMMING"";3;""070001"";""FRI"";30/12/1899 9:30:00;30/12/1899 10:55:00;""SC4043""",
"W;2;""RANGSIT"";2553;1;""CS103"";""521"";""INTRODUCTION TO COMPUTER PROGRAMMING"";3;""070002"";""WED"";30/12/1899 9:30:00;30/12/1899 10:55:00;""SC4040""",
"W;2;""RANGSIT"";2553;1;""CS103"";""521"";""INTRODUCTION TO COMPUTER PROGRAMMING"";3;""070002"";""FRI"";30/12/1899 9:30:00;30/12/1899 10:55:00;""SC4040""",
"W;2;""RANGSIT"";2553;1;""CS111"";""471"";""OBJECT-ORIENTED PROGRAMMING"";4;""010201"";""THU"";30/12/1899 9:30:00;30/12/1899 10:55:00;""SC2039""",
"W;2;""RANGSIT"";2553;1;""CS111"";""471"";""OBJECT-ORIENTED PROGRAMMING"";4;""010201"";""TUE"";30/12/1899 9:30:00;30/12/1899 10:55:00;""SC2039""",
"W;2;""RANGSIT"";2553;1;""CS111"";""471"";""OBJECT-ORIENTED PROGRAMMING"";4;""010201"";""THU"";30/12/1899 8:00:00;30/12/1899 9:25:00;""SC3049""",
"W;2;""RANGSIT"";2553;1;""CS111"";""471"";""OBJECT-ORIENTED PROGRAMMING"";4;""010201"";""TUE"";30/12/1899 8:00:00;30/12/1899 9:25:00;""SC3049""",
"C;2;""RANGSIT"";2553;1;""CS111"";""471"";""OBJECT-ORIENTED PROGRAMMING"";4;""068401"";""SAT"";30/12/1899 13:30:00;30/12/1899 16:25:00;""N/A""",
"C;2;""RANGSIT"";2553;1;""CS111"";""471"";""OBJECT-ORIENTED PROGRAMMING"";4;""068401"";""WED"";30/12/1899 8:00:00;30/12/1899 9:25:00;""N/A""",
"C;2;""RANGSIT"";2553;1;""CS111"";""471"";""OBJECT-ORIENTED PROGRAMMING"";4;""068401"";""FRI"";30/12/1899 8:00:00;30/12/1899 9:25:00;""N/A""",
"W;2;""RANGSIT"";2553;1;""CS111"";""471"";""OBJECT-ORIENTED PROGRAMMING"";4;""650001"";""MON"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC2039""",
"W;2;""RANGSIT"";2553;1;""CS111"";""471"";""OBJECT-ORIENTED PROGRAMMING"";4;""650001"";""MON"";30/12/1899 9:30:00;30/12/1899 12:25:00;""SC1015""",
"W;2;""RANGSIT"";2553;1;""CS111"";""471"";""OBJECT-ORIENTED PROGRAMMING"";4;""650002"";""TUE"";30/12/1899 8:00:00;30/12/1899 9:25:00;""SC3049""",
"W;2;""RANGSIT"";2553;1;""CS111"";""471"";""OBJECT-ORIENTED PROGRAMMING"";4;""650002"";""THU"";30/12/1899 8:00:00;30/12/1899 9:25:00;""SC3049""",
"W;2;""RANGSIT"";2553;1;""CS111"";""471"";""OBJECT-ORIENTED PROGRAMMING"";4;""650002"";""MON"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC2039""",
"W;2;""RANGSIT"";2553;1;""CS111"";""521"";""OBJECT-ORIENTED PROGRAMMING"";4;""010201"";""TUE"";30/12/1899 8:00:00;30/12/1899 9:25:00;""SC3049""",
"W;2;""RANGSIT"";2553;1;""CS111"";""521"";""OBJECT-ORIENTED PROGRAMMING"";4;""010201"";""THU"";30/12/1899 8:00:00;30/12/1899 9:25:00;""SC3049""",
"W;2;""RANGSIT"";2553;1;""CS111"";""521"";""OBJECT-ORIENTED PROGRAMMING"";4;""010201"";""THU"";30/12/1899 9:30:00;30/12/1899 10:55:00;""SC2039""",
"W;2;""RANGSIT"";2553;1;""CS111"";""521"";""OBJECT-ORIENTED PROGRAMMING"";4;""010201"";""TUE"";30/12/1899 9:30:00;30/12/1899 10:55:00;""SC2039""",
"C;2;""RANGSIT"";2553;1;""CS111"";""521"";""OBJECT-ORIENTED PROGRAMMING"";4;""068401"";""WED"";30/12/1899 8:00:00;30/12/1899 9:25:00;""N/A""",
"C;2;""RANGSIT"";2553;1;""CS111"";""521"";""OBJECT-ORIENTED PROGRAMMING"";4;""068401"";""FRI"";30/12/1899 8:00:00;30/12/1899 9:25:00;""N/A""",
"C;2;""RANGSIT"";2553;1;""CS111"";""521"";""OBJECT-ORIENTED PROGRAMMING"";4;""068401"";""SAT"";30/12/1899 13:30:00;30/12/1899 16:25:00;""N/A""",
"W;2;""RANGSIT"";2553;1;""CS111"";""521"";""OBJECT-ORIENTED PROGRAMMING"";4;""650001"";""MON"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC2039""",
"W;2;""RANGSIT"";2553;1;""CS111"";""521"";""OBJECT-ORIENTED PROGRAMMING"";4;""650001"";""MON"";30/12/1899 9:30:00;30/12/1899 12:25:00;""SC1015""",
"W;2;""RANGSIT"";2553;1;""CS213"";""471"";""DATA STRUCTURES"";3;""050001"";""TUE"";30/12/1899 15:00:00;30/12/1899 16:25:00;""วจ-207""",
"W;2;""RANGSIT"";2553;1;""CS213"";""471"";""DATA STRUCTURES"";3;""050001"";""THU"";30/12/1899 15:00:00;30/12/1899 16:25:00;""วจ-207""",
"W;2;""RANGSIT"";2553;1;""CS213"";""471"";""DATA STRUCTURES"";3;""050002"";""TUE"";30/12/1899 15:00:00;30/12/1899 16:25:00;""วจ-217""",
"W;2;""RANGSIT"";2553;1;""CS213"";""471"";""DATA STRUCTURES"";3;""050002"";""THU"";30/12/1899 15:00:00;30/12/1899 16:25:00;""วจ-217""",
"W;2;""RANGSIT"";2553;1;""CS213"";""471"";""DATA STRUCTURES"";3;""650001"";""WED"";30/12/1899 15:00:00;30/12/1899 17:55:00;""SC1023""",
"W;2;""RANGSIT"";2553;1;""CS213"";""471"";""DATA STRUCTURES"";3;""650002"";""WED"";30/12/1899 15:00:00;30/12/1899 17:55:00;""SC1024""",
"W;2;""RANGSIT"";2553;1;""CS213"";""521"";""DATA STRUCTURES"";3;""050001"";""THU"";30/12/1899 15:00:00;30/12/1899 16:25:00;""วจ-207""",
"W;2;""RANGSIT"";2553;1;""CS213"";""521"";""DATA STRUCTURES"";3;""050001"";""TUE"";30/12/1899 15:00:00;30/12/1899 16:25:00;""วจ-207""",
"W;2;""RANGSIT"";2553;1;""CS213"";""521"";""DATA STRUCTURES"";3;""050002"";""THU"";30/12/1899 15:00:00;30/12/1899 16:25:00;""วจ-217""",
"W;2;""RANGSIT"";2553;1;""CS213"";""521"";""DATA STRUCTURES"";3;""050002"";""TUE"";30/12/1899 15:00:00;30/12/1899 16:25:00;""วจ-217""",
"W;2;""RANGSIT"";2553;1;""CS213"";""521"";""DATA STRUCTURES"";3;""650001"";""WED"";30/12/1899 15:00:00;30/12/1899 17:55:00;""SC1023""",
"W;2;""RANGSIT"";2553;1;""CS213"";""521"";""DATA STRUCTURES"";3;""650002"";""WED"";30/12/1899 15:00:00;30/12/1899 17:55:00;""SC1024""",
"W;2;""RANGSIT"";2553;1;""CS214"";""521"";""SOCIAL AND PROFESSIONAL ETHICS"";1;""650001"";""SUN"";30/12/1899 13:30:00;30/12/1899 16:25:00;""LC5-S103""",
"W;2;""RANGSIT"";2553;1;""CS222"";""521"";""PROGRAMMING LANGUAGES AND PARADIGMS"";3;""650001"";""TUE"";30/12/1899 15:00:00;30/12/1899 17:55:00;""SC3015""",
"W;2;""RANGSIT"";2553;1;""CS222"";""521"";""PROGRAMMING LANGUAGES AND PARADIGMS"";3;""910001"";""FRI"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC3011""",
"W;2;""RANGSIT"";2553;1;""CS223"";""471"";""COMPUTER ORGANIZATION AND ARCHITECTURE"";3;""040001"";""TUE"";30/12/1899 13:30:00;30/12/1899 14:55:00;""วจ-207""",
"W;2;""RANGSIT"";2553;1;""CS223"";""471"";""COMPUTER ORGANIZATION AND ARCHITECTURE"";3;""040001"";""THU"";30/12/1899 13:30:00;30/12/1899 14:55:00;""วจ-207""",
"W;2;""RANGSIT"";2553;1;""CS223"";""471"";""COMPUTER ORGANIZATION AND ARCHITECTURE"";3;""040002"";""THU"";30/12/1899 13:30:00;30/12/1899 14:55:00;""วจ-217""",
"W;2;""RANGSIT"";2553;1;""CS223"";""471"";""COMPUTER ORGANIZATION AND ARCHITECTURE"";3;""040002"";""TUE"";30/12/1899 13:30:00;30/12/1899 14:55:00;""วจ-217""",
"W;2;""RANGSIT"";2553;1;""CS223"";""471"";""COMPUTER ORGANIZATION AND ARCHITECTURE"";3;""650001"";""FRI"";30/12/1899 9:30:00;30/12/1899 12:25:00;""SC3038""",
"W;2;""RANGSIT"";2553;1;""CS223"";""471"";""COMPUTER ORGANIZATION AND ARCHITECTURE"";3;""650002"";""TUE"";30/12/1899 13:30:00;30/12/1899 14:55:00;""วจ-217""",
"W;2;""RANGSIT"";2553;1;""CS223"";""471"";""COMPUTER ORGANIZATION AND ARCHITECTURE"";3;""650002"";""THU"";30/12/1899 13:30:00;30/12/1899 14:55:00;""วจ-217""",
"W;2;""RANGSIT"";2553;1;""CS223"";""521"";""COMPUTER ORGANIZATION AND ARCHITECTURE"";3;""040001"";""TUE"";30/12/1899 13:30:00;30/12/1899 14:55:00;""วจ-207""",
"W;2;""RANGSIT"";2553;1;""CS223"";""521"";""COMPUTER ORGANIZATION AND ARCHITECTURE"";3;""040001"";""THU"";30/12/1899 13:30:00;30/12/1899 14:55:00;""วจ-207""",
"W;2;""RANGSIT"";2553;1;""CS223"";""521"";""COMPUTER ORGANIZATION AND ARCHITECTURE"";3;""040002"";""THU"";30/12/1899 13:30:00;30/12/1899 14:55:00;""วจ-217""",
"W;2;""RANGSIT"";2553;1;""CS223"";""521"";""COMPUTER ORGANIZATION AND ARCHITECTURE"";3;""040002"";""TUE"";30/12/1899 13:30:00;30/12/1899 14:55:00;""วจ-217""",
"W;2;""RANGSIT"";2553;1;""CS223"";""521"";""COMPUTER ORGANIZATION AND ARCHITECTURE"";3;""650001"";""FRI"";30/12/1899 9:30:00;30/12/1899 12:25:00;""SC3038""",
"W;2;""RANGSIT"";2553;1;""CS231"";""471"";""PROGRAMMING LANGUAGES AND PARADIGMS"";3;""650001"";""TUE"";30/12/1899 15:00:00;30/12/1899 17:55:00;""SC3015""",
"W;2;""RANGSIT"";2553;1;""CS231"";""471"";""PROGRAMMING LANGUAGES AND PARADIGMS"";3;""650002"";""FRI"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC3011""",
"W;2;""RANGSIT"";2553;1;""CS231"";""471"";""PROGRAMMING LANGUAGES AND PARADIGMS"";3;""910001"";""FRI"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC3011""",
"W;2;""RANGSIT"";2553;1;""CS251"";""521"";""DATABASE SYSTEMS 1"";3;""070001"";""WED"";30/12/1899 9:30:00;30/12/1899 10:55:00;""วจ-217""",
"W;2;""RANGSIT"";2553;1;""CS251"";""521"";""DATABASE SYSTEMS 1"";3;""070001"";""FRI"";30/12/1899 9:30:00;30/12/1899 10:55:00;""วจ-217""",
"W;2;""RANGSIT"";2553;1;""CS281"";""521"";""OBJECT-ORIENTED ANALYSIS AND DESIGN"";3;""080001"";""WED"";30/12/1899 11:00:00;30/12/1899 12:25:00;""SC3010""",
"W;2;""RANGSIT"";2553;1;""CS281"";""521"";""OBJECT-ORIENTED ANALYSIS AND DESIGN"";3;""080001"";""FRI"";30/12/1899 11:00:00;30/12/1899 12:25:00;""SC3010""",
"W;2;""RANGSIT"";2553;1;""CS284"";""471"";""INTRODUCTION TO SOFTWARE ENGINEERING"";3;""650001"";""THU"";30/12/1899 9:30:00;30/12/1899 12:25:00;""N/A""",
"W;2;""RANGSIT"";2553;1;""CS284"";""471"";""INTRODUCTION TO SOFTWARE ENGINEERING"";3;""900001"";""WED"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC2001""",
"W;2;""RANGSIT"";2553;1;""CS284"";""521"";""INTRODUCTION TO SOFTWARE ENGINEERING"";3;""650001"";""THU"";30/12/1899 9:30:00;30/12/1899 12:25:00;""N/A""",
"W;2;""RANGSIT"";2553;1;""CS284"";""521"";""INTRODUCTION TO SOFTWARE ENGINEERING"";3;""900001"";""WED"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC2001""",
"W;2;""RANGSIT"";2553;1;""CS285"";""471"";""SOCIAL AND PROFESSIONAL ISSUES"";1;""650001"";""SUN"";30/12/1899 13:30:00;30/12/1899 16:25:00;""LC5-S103""",
"W;2;""RANGSIT"";2553;1;""CS314"";""471"";""THEORY OF COMPUTATION"";3;""040001"";""THU"";30/12/1899 13:30:00;30/12/1899 14:55:00;""SC4004""",
"W;2;""RANGSIT"";2553;1;""CS314"";""471"";""THEORY OF COMPUTATION"";3;""040001"";""TUE"";30/12/1899 13:30:00;30/12/1899 14:55:00;""SC4004""",
