"CLASSSTATUS;""CAMPUSID"";""CAMPUSNAME"";""ACADYEAR"";""SEMESTER"";""COURSEID"";""CURRIC"";""COURSENAME"";""CREDIT"";""SECTIONGROUP"";""ENROLLAMOUNT""",
"W;2;""RANGSIT"";2555;1;""CS446"";""471"";""NET-CENTRIC COMPUTING 2"";3;""650001"";3",
"W;2;""RANGSIT"";2555;1;""CS446"";""471"";""NET-CENTRIC COMPUTING 2"";3;""650002"";0",
"W;2;""RANGSIT"";2555;1;""CS446"";""521"";""NET-CENTRIC COMPUTING 2"";3;""020001"";13",
"W;2;""RANGSIT"";2555;1;""CS446"";""521"";""NET-CENTRIC COMPUTING 2"";3;""650001"";3",
"W;2;""RANGSIT"";2555;1;""CS446"";""521"";""NET-CENTRIC COMPUTING 2"";3;""650002"";1",
"W;2;""RANGSIT"";2555;1;""CS449"";""471"";""SELECTED TOPICS IN NET-CENTRIC COMPUTING"";3;""040001"";0",
"C;2;""RANGSIT"";2555;1;""CS449"";""471"";""SELECTED TOPICS IN NET-CENTRIC COMPUTING"";3;""650001"";0",
"W;2;""RANGSIT"";2555;1;""CS449"";""521"";""SELECTED TOPICS IN NET-CENTRIC COMPUTING"";3;""040001"";14",
"C;2;""RANGSIT"";2555;1;""CS449"";""521"";""SELECTED TOPICS IN NET-CENTRIC COMPUTING"";3;""650001"";0",
"C;2;""RANGSIT"";2555;1;""CS456"";""471"";""MANAGEMENT INFORMATION SYSTEMS"";3;""040001"";0",
"C;2;""RANGSIT"";2555;1;""CS456"";""521"";""MANAGEMENT INFORMATION SYSTEMS"";3;""040001"";0",
"W;2;""RANGSIT"";2555;1;""CS457"";""471"";""DATABASE SYSTEMS 2"";3;""090001"";0",
"W;2;""RANGSIT"";2555;1;""CS457"";""471"";""DATABASE SYSTEMS 2"";3;""650001"";0",
"W;2;""RANGSIT"";2555;1;""CS457"";""521"";""DATABASE SYSTEMS 2"";3;""090001"";10",
"W;2;""RANGSIT"";2555;1;""CS457"";""521"";""DATABASE SYSTEMS 2"";3;""650001"";2",
"W;2;""RANGSIT"";2555;1;""CS467"";""471"";""MACHINE LEARNING"";3;""650001"";2",
"W;2;""RANGSIT"";2555;1;""CS467"";""471"";""MACHINE LEARNING"";3;""650002"";1",
"W;2;""RANGSIT"";2555;1;""CS467"";""471"";""MACHINE LEARNING"";3;""670001"";0",
"W;2;""RANGSIT"";2555;1;""CS467"";""521"";""MACHINE LEARNING"";3;""650001"";9",
"W;2;""RANGSIT"";2555;1;""CS467"";""521"";""MACHINE LEARNING"";3;""650002"";5",
"W;2;""RANGSIT"";2555;1;""CS467"";""521"";""MACHINE LEARNING"";3;""670001"";2",
"W;2;""RANGSIT"";2555;1;""CS479"";""471"";""SELECTED TOPICS IN HUMAN-COMPUTER INTERACTION"";3;""080001"";1",
"C;2;""RANGSIT"";2555;1;""CS479"";""471"";""SELECTED TOPICS IN HUMAN-COMPUTER INTERACTION"";3;""650001"";0",
"W;2;""RANGSIT"";2555;1;""CS479"";""521"";""SELECTED TOPICS IN COMPUTER INTERFACE AND MULTIMEDIA"";3;""080001"";2",
"C;2;""RANGSIT"";2555;1;""CS479"";""521"";""SELECTED TOPICS IN COMPUTER INTERFACE AND MULTIMEDIA"";3;""650001"";0",
"W;2;""RANGSIT"";2555;1;""CS488"";""471"";""FORMAL METHODS"";3;""010001"";0",
"W;2;""RANGSIT"";2555;1;""CS488"";""471"";""FORMAL METHODS"";3;""650001"";3",
"W;2;""RANGSIT"";2555;1;""CS488"";""471"";""FORMAL METHODS"";3;""650002"";1",
"W;2;""RANGSIT"";2555;1;""CS488"";""521"";""FORMAL METHODS"";3;""010001"";27",
"W;2;""RANGSIT"";2555;1;""CS488"";""521"";""FORMAL METHODS"";3;""650001"";20",
"W;2;""RANGSIT"";2555;1;""CS488"";""521"";""FORMAL METHODS"";3;""650002"";0",
"W;2;""RANGSIT"";2555;1;""CS489"";""471"";""SELECTED TOPICS IN SOFTWARE ENGINEERING"";3;""100001"";0",
"W;2;""RANGSIT"";2555;1;""CS489"";""471"";""SELECTED TOPICS IN SOFTWARE ENGINEERING"";3;""650001"";2",
"W;2;""RANGSIT"";2555;1;""CS489"";""521"";""SELECTED TOPICS IN SOFTWARE ENGINEERING"";3;""100001"";35",
"W;2;""RANGSIT"";2555;1;""CS489"";""521"";""SELECTED TOPICS IN SOFTWARE ENGINEERING"";3;""650001"";21",
"W;2;""RANGSIT"";2555;1;""CS491"";""471"";""SPECIAL TOPICS   1"";2;""000001"";0",
"W;2;""RANGSIT"";2555;1;""CS491"";""471"";""SPECIAL TOPICS   1"";2;""650001"";5",
"W;2;""RANGSIT"";2555;1;""CS492"";""471"";""SPECIAL TOPICS 2"";4;""000001"";1",
"W;2;""RANGSIT"";2555;1;""CS492"";""471"";""SPECIAL TOPICS 2"";4;""650001"";7",
"W;2;""RANGSIT"";2555;1;""CS496"";""471"";""SELECTED TOPICS IN COMPUTER SCIENCE"";3;""650001"";1",
"W;2;""RANGSIT"";2555;1;""CS496"";""471"";""SELECTED TOPICS IN COMPUTER SCIENCE"";3;""830001"";0",
"C;2;""RANGSIT"";2555;1;""CS496"";""521"";""RENDERING 2"";3;""030001"";0",
"C;2;""RANGSIT"";2555;1;""CS496"";""521"";""RENDERING 2"";3;""650001"";0",
"C;2;""RANGSIT"";2555;1;""CS497"";""521"";""REAL-TIME GRAPHICS"";3;""030001"";0",
"C;2;""RANGSIT"";2555;1;""CS497"";""521"";""REAL-TIME GRAPHICS"";3;""650001"";0",
"W;2;""RANGSIT"";2555;1;""EL070"";""471"";""ENGLISH COURSE 1"";3;""650001"";0",
"W;2;""RANGSIT"";2555;1;""EL070"";""521"";""ENGLISH COURSE 1"";3;""650001"";32",
"W;2;""RANGSIT"";2555;1;""EL171"";""471"";""ENGLISH COURSE 2"";3;""650001"";0",
"W;2;""RANGSIT"";2555;1;""EL171"";""471"";""ENGLISH COURSE 2"";3;""650002"";0",
"W;2;""RANGSIT"";2555;1;""EL171"";""521"";""ENGLISH COURSE 2"";3;""650001"";19",
"W;2;""RANGSIT"";2555;1;""EL171"";""521"";""ENGLISH COURSE 2"";3;""650002"";18",
"W;2;""RANGSIT"";2555;1;""EL295"";""521"";""ACADEMIC ENGLISH 1"";3;""650001"";29",
"W;2;""RANGSIT"";2555;1;""EL295"";""521"";""ACADEMIC ENGLISH 1"";3;""650002"";19",
"W;2;""RANGSIT"";2555;1;""EL395"";""521"";""ACADEMIC ENGLISH 2"";3;""650001"";31",
"W;2;""RANGSIT"";2555;1;""EL395"";""521"";""ACADEMIC ENGLISH 2"";3;""650002"";27",
"W;2;""RANGSIT"";2555;1;""ES336"";""471"";""ECO-TOURISM"";3;""650001"";3",
"W;2;""RANGSIT"";2555;1;""ES356"";""521"";""ECO-TOURISM"";3;""650001"";2",
"W;2;""RANGSIT"";2555;1;""MA211"";""471"";""CALCULUS 1"";3;""650001"";3",
"W;2;""RANGSIT"";2555;1;""MA211"";""521"";""CALCULUS 1"";3;""650001"";64",
"W;2;""RANGSIT"";2555;1;""MA212"";""472"";""CALCULUS 2"";3;""650001"";2",
"W;2;""RANGSIT"";2555;1;""SC113"";""471"";""GENERAL BIOLOGY"";3;""650001"";5",
"W;2;""RANGSIT"";2555;1;""SC123"";""471"";""FUNDAMENTAL CHEMISTRY"";3;""650001"";1",
"W;2;""RANGSIT"";2555;1;""SC135"";""471"";""GENERAL PHYSICS"";3;""650001"";3",
"W;2;""RANGSIT"";2555;1;""SC163"";""471"";""GENERAL BIOLOGY LABORATORY 1"";1;""650001"";3",
"W;2;""RANGSIT"";2555;1;""SC173"";""471"";""FUNDAMENTAL CHEMISTRY   LABORATORY"";1;""650001"";1",
"W;2;""RANGSIT"";2555;1;""SC185"";""471"";""GENERAL PHYSICS  LABORATORY"";1;""650001"";2",
"W;2;""RANGSIT"";2555;1;""ST217"";""471"";""STATISTICS  FOR  SOCIAL  SCIENCE 2"";3;""650001"";1",
"W;2;""RANGSIT"";2555;1;""SW365"";""471"";""FAMILY LIFE"," SEX EDUCATION AND ETHICS"";3;""650001"";4"
"W;2;""RANGSIT"";2555;1;""SW365"";""521"";""FAMILY LIFE"," SEX EDUCATION AND ETHICS"";3;""650001"";19"
"W;2;""RANGSIT"";2555;1;""SW478"";""521"";""GENDER IN SOCIAL DEVELOPMENT AND HUMAN SECURITY"";3;""650001"";3",
"W;2;""RANGSIT"";2555;1;""TH161"";""471"";""THAI USAGE 1"";3;""650001"";0",
"W;2;""RANGSIT"";2555;1;""TH161"";""471"";""THAI USAGE 1"";3;""650002"";0",
"W;2;""RANGSIT"";2555;1;""TH161"";""521"";""THAI USAGE"";3;""650001"";34",
"W;2;""RANGSIT"";2555;1;""TH161"";""521"";""THAI USAGE"";3;""650002"";36",
"W;2;""RANGSIT"";2555;1;""TU110"";""471"";""INTEGRATED HUMANITIES"";3;""650001"";1",
"W;2;""RANGSIT"";2555;1;""TU110"";""521"";""INTEGRATED HUMANITIES"";3;""650001"";33",
"W;2;""RANGSIT"";2555;1;""TU154"";""521"";""FOUNDATION OF MATHEMATICS"";3;""650001"";72",
"W;2;""RANGSIT"";2555;2;""CS111"";""471"";""OBJECT-ORIENTED PROGRAMMING"";4;""455401"";0",
"W;2;""RANGSIT"";2555;2;""CS111"";""471"";""OBJECT-ORIENTED PROGRAMMING"";4;""455402"";0",
"W;2;""RANGSIT"";2555;2;""CS111"";""471"";""OBJECT-ORIENTED PROGRAMMING"";4;""650001"";1",
"W;2;""RANGSIT"";2555;2;""CS111"";""471"";""OBJECT-ORIENTED PROGRAMMING"";4;""650002"";1",
"W;2;""RANGSIT"";2555;2;""CS111"";""471"";""OBJECT-ORIENTED PROGRAMMING"";4;""650003"";1",
"W;2;""RANGSIT"";2555;2;""CS111"";""521"";""OBJECT-ORIENTED PROGRAMMING"";4;""455401"";32",
"W;2;""RANGSIT"";2555;2;""CS111"";""521"";""OBJECT-ORIENTED PROGRAMMING"";4;""455402"";32",
"W;2;""RANGSIT"";2555;2;""CS111"";""521"";""OBJECT-ORIENTED PROGRAMMING"";4;""650001"";36",
"W;2;""RANGSIT"";2555;2;""CS111"";""521"";""OBJECT-ORIENTED PROGRAMMING"";4;""650002"";39",
"W;2;""RANGSIT"";2555;2;""CS111"";""521"";""OBJECT-ORIENTED PROGRAMMING"";4;""650003"";1",
"W;2;""RANGSIT"";2555;2;""CS112"";""471"";""	INTRODUCTION TO OBJECT-ORIENTED PROGRAMMING"";3;""100001"";2",
"W;2;""RANGSIT"";2555;2;""CS112"";""471"";""	INTRODUCTION TO OBJECT-ORIENTED PROGRAMMING"";3;""100002"";0",
"W;2;""RANGSIT"";2555;2;""CS112"";""521"";""	INTRODUCTION TO OBJECT-ORIENTED PROGRAMMING"";3;""100001"";38",
"W;2;""RANGSIT"";2555;2;""CS112"";""521"";""	INTRODUCTION TO OBJECT-ORIENTED PROGRAMMING"";3;""100002"";41",
"W;2;""RANGSIT"";2555;2;""CS213"";""471"";""DATA STRUCTURES"";3;""070001"";1",
"W;2;""RANGSIT"";2555;2;""CS213"";""471"";""DATA STRUCTURES"";3;""650001"";6",
"W;2;""RANGSIT"";2555;2;""CS213"";""521"";""DATA STRUCTURES"";3;""070001"";31",
"W;2;""RANGSIT"";2555;2;""CS213"";""521"";""DATA STRUCTURES"";3;""650001"";23",
"W;2;""RANGSIT"";2555;2;""CS222"";""521"";""PROGRAMMING LANGUAGES AND PARADIGMS"";3;""050001"";5",
"W;2;""RANGSIT"";2555;2;""CS222"";""521"";""PROGRAMMING LANGUAGES AND PARADIGMS"";3;""650001"";0",
"W;2;""RANGSIT"";2555;2;""CS222"";""521"";""PROGRAMMING LANGUAGES AND PARADIGMS"";3;""650002"";1",
"W;2;""RANGSIT"";2555;2;""CS231"";""471"";""PROGRAMMING LANGUAGES AND PARADIGMS"";3;""050001"";2",
"W;2;""RANGSIT"";2555;2;""CS231"";""471"";""PROGRAMMING LANGUAGES AND PARADIGMS"";3;""650001"";2",
"W;2;""RANGSIT"";2555;2;""CS231"";""471"";""PROGRAMMING LANGUAGES AND PARADIGMS"";3;""650002"";1",
"W;2;""RANGSIT"";2555;2;""CS251"";""521"";""DATABASE SYSTEMS 1"";3;""020001"";30",
"W;2;""RANGSIT"";2555;2;""CS251"";""521"";""DATABASE SYSTEMS 1"";3;""020002"";31",
"W;2;""RANGSIT"";2555;2;""CS251"";""521"";""DATABASE SYSTEMS 1"";3;""650001"";52",
"W;2;""RANGSIT"";2555;2;""CS261"";""521"";""HUMAN INFORMATION PROCESSING"";3;""090001"";57",
"W;2;""RANGSIT"";2555;2;""CS261"";""521"";""HUMAN INFORMATION PROCESSING"";3;""650001"";50",
"W;2;""RANGSIT"";2555;2;""CS281"";""521"";""OBJECT-ORIENTED ANALYSIS AND DESIGN"";3;""650001"";51",
"W;2;""RANGSIT"";2555;2;""CS281"";""521"";""OBJECT-ORIENTED ANALYSIS AND DESIGN"";3;""780001"";58",
"W;2;""RANGSIT"";2555;2;""CS285"";""521"";""PRACTICES AND PATTERNS IN OBJECT-ORIENTED PROGRAMMING"";3;""050001"";13",
"W;2;""RANGSIT"";2555;2;""CS285"";""521"";""PRACTICES AND PATTERNS IN OBJECT-ORIENTED PROGRAMMING"";3;""650001"";1",
"W;2;""RANGSIT"";2555;2;""CS286"";""521"";""MATHEMATICS AND PROFESSIONAL PRACTICES FOR SOFTWARE ENGINEERING"";3;""100001"";16",
"C;2;""RANGSIT"";2555;2;""CS286"";""521"";""MATHEMATICS AND PROFESSIONAL PRACTICES FOR SOFTWARE ENGINEERING"";3;""650001"";0",
"W;2;""RANGSIT"";2555;2;""CS288"";""521"";""COMPONENT-BASED SOFTWARE DEVELOPMENT"";3;""030001"";29",
"W;2;""RANGSIT"";2555;2;""CS288"";""521"";""COMPONENT-BASED SOFTWARE DEVELOPMENT"";3;""650001"";17",
"W;2;""RANGSIT"";2555;2;""CS295"";""521"";""MATHEMATICS FOR COMPUTER GRAPHICS"";3;""050001"";19",
"W;2;""RANGSIT"";2555;2;""CS295"";""521"";""MATHEMATICS FOR COMPUTER GRAPHICS"";3;""650001"";6",
"W;2;""RANGSIT"";2555;2;""CS295"";""521"";""MATHEMATICS FOR COMPUTER GRAPHICS"";3;""650002"";1",
"W;2;""RANGSIT"";2555;2;""CS296"";""521"";""ART AND DESIGN FOUNDATIONS"";3;""650001"";10",
"W;2;""RANGSIT"";2555;2;""CS296"";""521"";""ART AND DESIGN FOUNDATIONS"";3;""890001"";26",
"W;2;""RANGSIT"";2555;2;""CS301"";""521"";""FUNDAMENTAL OF RESEARCH METHODOLOGY"";1;""650001"";52",
"W;2;""RANGSIT"";2555;2;""CS301"";""521"";""FUNDAMENTAL OF RESEARCH METHODOLOGY"";1;""650002"";0",
"W;2;""RANGSIT"";2555;2;""CS301"";""521"";""FUNDAMENTAL OF RESEARCH METHODOLOGY"";1;""810001"";68",
"W;2;""RANGSIT"";2555;2;""CS301"";""521"";""FUNDAMENTAL OF RESEARCH METHODOLOGY"";1;""820001"";6",
"W;2;""RANGSIT"";2555;2;""CS311"";""471"";""DESIGN AND ANALYSIS OF ALGORITHMS"";3;""010001"";1",
"W;2;""RANGSIT"";2555;2;""CS311"";""471"";""DESIGN AND ANALYSIS OF ALGORITHMS"";3;""650001"";4",
"W;2;""RANGSIT"";2555;2;""CS311"";""521"";""DESIGN AND ANALYSIS OF ALGORITHMS"";3;""010001"";74",
"W;2;""RANGSIT"";2555;2;""CS311"";""521"";""DESIGN AND ANALYSIS OF ALGORITHMS"";3;""650001"";56",
"W;2;""RANGSIT"";2555;2;""CS326"";""471"";""EMBEDDED SYSTEMS DESIGN"";3;""100001"";0",
"W;2;""RANGSIT"";2555;2;""CS326"";""471"";""EMBEDDED SYSTEMS DESIGN"";3;""650001"";2",
"W;2;""RANGSIT"";2555;2;""CS326"";""471"";""EMBEDDED SYSTEMS DESIGN"";3;""650002"";1",
"W;2;""RANGSIT"";2555;2;""CS326"";""521"";""EMBEDDED SYSTEMS DESIGN"";3;""100001"";36",
"W;2;""RANGSIT"";2555;2;""CS326"";""521"";""EMBEDDED SYSTEMS DESIGN"";3;""650001"";25",
"W;2;""RANGSIT"";2555;2;""CS326"";""521"";""EMBEDDED SYSTEMS DESIGN"";3;""650002"";0",
"W;2;""RANGSIT"";2555;2;""CS328"";""521"";""COMPILER CONSTRUCTION"";3;""100001"";2",
"W;2;""RANGSIT"";2555;2;""CS328"";""521"";""COMPILER CONSTRUCTION"";3;""650001"";7",
"W;2;""RANGSIT"";2555;2;""CS336"";""471"";""PRACTICES AND PATTERNS IN OBJECT-ORIENTED PROGRAMMING"";3;""050001"";0",
"W;2;""RANGSIT"";2555;2;""CS336"";""471"";""PRACTICES AND PATTERNS IN OBJECT-ORIENTED PROGRAMMING"";3;""650001"";0",
"W;2;""RANGSIT"";2555;2;""CS342"";""471"";""NET-CENTRIC COMPUTING 1"";3;""080001"";0",
"W;2;""RANGSIT"";2555;2;""CS342"";""471"";""NET-CENTRIC COMPUTING 1"";3;""650001"";3",
"W;2;""RANGSIT"";2555;2;""CS342"";""471"";""NET-CENTRIC COMPUTING 1"";3;""650002"";0",
"W;2;""RANGSIT"";2555;2;""CS342"";""521"";""NET-CENTRIC COMPUTING 1"";3;""080001"";73",
"W;2;""RANGSIT"";2555;2;""CS342"";""521"";""NET-CENTRIC COMPUTING 1"";3;""650001"";52",
"W;2;""RANGSIT"";2555;2;""CS342"";""521"";""NET-CENTRIC COMPUTING 1"";3;""650002"";1",
"W;2;""RANGSIT"";2555;2;""CS348"";""471"";""INTRODUCTION TO CLUSTER COMPUTING AND DISTRIBUTED COMPUTING"";3;""050001"";0",
"C;2;""RANGSIT"";2555;2;""CS348"";""471"";""INTRODUCTION TO CLUSTER COMPUTING AND DISTRIBUTED COMPUTING"";3;""650001"";0",
"W;2;""RANGSIT"";2555;2;""CS348"";""521"";""INTRODUCTION TO CLUSTER COMPUTING AND DISTRIBUTED COMPUTING"";3;""050001"";5",
"C;2;""RANGSIT"";2555;2;""CS348"";""521"";""INTRODUCTION TO CLUSTER COMPUTING AND DISTRIBUTED COMPUTING"";3;""650001"";0",
"W;2;""RANGSIT"";2555;2;""CS351"";""471"";""DATABASE SYSTEMS 1"";3;""020001"";1",
"W;2;""RANGSIT"";2555;2;""CS351"";""471"";""DATABASE SYSTEMS 1"";3;""020002"";0",
"W;2;""RANGSIT"";2555;2;""CS351"";""471"";""DATABASE SYSTEMS 1"";3;""650001"";0",
"W;2;""RANGSIT"";2555;2;""CS356"";""471"";""	COMPUTER APPLICATIONS IN BUSINESS"";3;""030001"";0",
"C;2;""RANGSIT"";2555;2;""CS356"";""471"";""	COMPUTER APPLICATIONS IN BUSINESS"";3;""650001"";0",
"W;2;""RANGSIT"";2555;2;""CS356"";""521"";""	COMPUTER APPLICATIONS IN BUSINESS"";3;""030001"";23",
"C;2;""RANGSIT"";2555;2;""CS356"";""521"";""	COMPUTER APPLICATIONS IN BUSINESS"";3;""650001"";0",
"C;2;""RANGSIT"";2555;2;""CS359"";""471"";""DOCUMENT INDEXTING AND RETRIEVAL"";3;""030001"";0",
"C;2;""RANGSIT"";2555;2;""CS359"";""521"";""DOCUMENT INDEXTING AND RETRIEVAL"";3;""030001"";0",
"W;2;""RANGSIT"";2555;2;""CS366"";""471"";""FUNDAMENTAL OF NATURAL LANGUAGE PROCESSING"";3;""050001"";0",
"W;2;""RANGSIT"";2555;2;""CS366"";""471"";""FUNDAMENTAL OF NATURAL LANGUAGE PROCESSING"";3;""650001"";3",
"W;2;""RANGSIT"";2555;2;""CS366"";""521"";""FUNDAMENTAL OF NATURAL LANGUAGE PROCESSING"";3;""050001"";8",
"W;2;""RANGSIT"";2555;2;""CS366"";""521"";""FUNDAMENTAL OF NATURAL LANGUAGE PROCESSING"";3;""650001"";28",
"W;2;""RANGSIT"";2555;2;""CS367"";""471"";""KNOWLEDGE REPRESENTATION AND REASONING"";3;""030001"";0",
"W;2;""RANGSIT"";2555;2;""CS367"";""471"";""KNOWLEDGE REPRESENTATION AND REASONING"";3;""650001"";2",
"W;2;""RANGSIT"";2555;2;""CS367"";""521"";""KNOWLEDGE REPRESENTATION AND REASONING"";3;""030001"";17",
"W;2;""RANGSIT"";2555;2;""CS367"";""521"";""KNOWLEDGE REPRESENTATION AND REASONING"";3;""650001"";30",
"W;2;""RANGSIT"";2555;2;""CS374"";""471"";""HUMAN-COMPUTER INTERACTION"";3;""040001"";0",
"W;2;""RANGSIT"";2555;2;""CS374"";""471"";""HUMAN-COMPUTER INTERACTION"";3;""040002"";0",
"W;2;""RANGSIT"";2555;2;""CS374"";""471"";""HUMAN-COMPUTER INTERACTION"";3;""650001"";1",
"W;2;""RANGSIT"";2555;2;""CS374"";""471"";""HUMAN-COMPUTER INTERACTION"";3;""650002"";0",
"W;2;""RANGSIT"";2555;2;""CS374"";""521"";""HUMAN - COMPUTER INTERACTION"";3;""040001"";37",
"W;2;""RANGSIT"";2555;2;""CS374"";""521"";""HUMAN - COMPUTER INTERACTION"";3;""040002"";36",
"W;2;""RANGSIT"";2555;2;""CS374"";""521"";""HUMAN - COMPUTER INTERACTION"";3;""650001"";22",
"W;2;""RANGSIT"";2555;2;""CS374"";""521"";""HUMAN - COMPUTER INTERACTION"";3;""650002"";30",
"W;2;""RANGSIT"";2555;2;""CS377"";""471"";""DIGITAL IMAGE PROCESSING"";3;""050001"";0",
"W;2;""RANGSIT"";2555;2;""CS377"";""471"";""DIGITAL IMAGE PROCESSING"";3;""650001"";1",
"W;2;""RANGSIT"";2555;2;""CS377"";""521"";""DIGITAL IMAGE PROCESSING"";3;""050001"";28",
"W;2;""RANGSIT"";2555;2;""CS377"";""521"";""DIGITAL IMAGE PROCESSING"";3;""650001"";10",
"W;2;""RANGSIT"";2555;2;""CS381"";""471"";""OBJECT-ORIENTED ANALYSIS AND DESIGN"";3;""650001"";2",
"W;2;""RANGSIT"";2555;2;""CS381"";""471"";""OBJECT-ORIENTED ANALYSIS AND DESIGN"";3;""780001"";0",
"W;2;""RANGSIT"";2555;2;""CS382"";""471"";""COMPONENT-BASED SOFTWARE DEVELOPMENT"";3;""030001"";0",
"W;2;""RANGSIT"";2555;2;""CS382"";""471"";""COMPONENT-BASED SOFTWARE DEVELOPMENT"";3;""650001"";1",
"W;2;""RANGSIT"";2555;2;""CS388"";""471"";""SOFTWARE CONSTRUCTION AND EVOLUTION"";3;""100001"";0",
"W;2;""RANGSIT"";2555;2;""CS388"";""471"";""SOFTWARE CONSTRUCTION AND EVOLUTION"";3;""650001"";1",
"W;2;""RANGSIT"";2555;2;""CS388"";""471"";""SOFTWARE CONSTRUCTION AND EVOLUTION"";3;""650002"";1",
"W;2;""RANGSIT"";2555;2;""CS388"";""521"";""SOFTWARE CONSTRUCTION AND EVOLUTION"";3;""100001"";7",
"W;2;""RANGSIT"";2555;2;""CS388"";""521"";""SOFTWARE CONSTRUCTION AND EVOLUTION"";3;""650001"";0",
"W;2;""RANGSIT"";2555;2;""CS388"";""521"";""SOFTWARE CONSTRUCTION AND EVOLUTION"";3;""650002"";1",
"C;2;""RANGSIT"";2555;2;""CS389"";""471"";""SOFTWARE ARCHITECTURE"";3;""050001"";0",
"C;2;""RANGSIT"";2555;2;""CS389"";""521"";""SOFTWARE ARCHITECTURE"";3;""050001"";0",
"W;2;""RANGSIT"";2555;2;""CS397"";""521"";""RENDERING 1"";3;""090001"";6",
"W;2;""RANGSIT"";2555;2;""CS397"";""521"";""RENDERING 1"";3;""650001"";3",
"W;2;""RANGSIT"";2555;2;""CS398"";""521"";""COMPUTER ANIMATION"";3;""650001"";3",
"W;2;""RANGSIT"";2555;2;""CS398"";""521"";""COMPUTER ANIMATION"";3;""810001"";6",
"C;2;""RANGSIT"";2555;2;""CS399"";""521"";""THREE DIMENSIONAL  INDUSTRY CONCEPTS AND PRACTICES"";3;""050001"";0",
"C;2;""RANGSIT"";2555;2;""CS401"";""521"";""SPECIAL PROJECTS  1"";2;""000001"";0",
"C;2;""RANGSIT"";2555;2;""CS401"";""521"";""SPECIAL PROJECTS  1"";2;""650001"";0",
"W;2;""RANGSIT"";2555;2;""CS402"";""521"";""SPECIAL PROJECTS 2"";3;""000001"";61",
"W;2;""RANGSIT"";2555;2;""CS402"";""521"";""SPECIAL PROJECTS 2"";3;""650001"";48",
"W;2;""RANGSIT"";2555;2;""CS407"";""521"";""SEMINAR IN SOFTWARE ENGINEERING"";3;""030001"";18",
"W;2;""RANGSIT"";2555;2;""CS407"";""521"";""SEMINAR IN SOFTWARE ENGINEERING"";3;""650001"";1",
"C;2;""RANGSIT"";2555;2;""CS408"";""521"";""SEMINAR IN SYSTEM ENGINEERING"";3;""020001"";0",
"W;2;""RANGSIT"";2555;2;""CS426"";""471"";""PARALLEL ALGORITHM DESIGNS"";3;""020001"";0",
"W;2;""RANGSIT"";2555;2;""CS426"";""471"";""PARALLEL ALGORITHM DESIGNS"";3;""650001"";3",
"W;2;""RANGSIT"";2555;2;""CS426"";""521"";""PARALLEL ALGORITHM DESIGNS"";3;""020001"";12",
"W;2;""RANGSIT"";2555;2;""CS426"";""521"";""PARALLEL ALGORITHM DESIGNS"";3;""650001"";8",
"W;2;""RANGSIT"";2555;2;""CS429"";""471"";""SELECTED TOPICS  IN  COMPUTER ARCHITECTURE"";3;""020001"";0",
"W;2;""RANGSIT"";2555;2;""CS429"";""471"";""SELECTED TOPICS  IN  COMPUTER ARCHITECTURE"";3;""650001"";4",
"W;2;""RANGSIT"";2555;2;""CS429"";""521"";""SELECTED TOPICS  IN  COMPUTER ARCHITECTURE"";3;""020001"";2",
"W;2;""RANGSIT"";2555;2;""CS429"";""521"";""SELECTED TOPICS  IN  COMPUTER ARCHITECTURE"";3;""650001"";27",
"W;2;""RANGSIT"";2555;2;""CS447"";""471"";""OPERATING SYSTEM 2"";3;""090001"";0",
"W;2;""RANGSIT"";2555;2;""CS447"";""471"";""OPERATING SYSTEM 2"";3;""650001"";0",
"W;2;""RANGSIT"";2555;2;""CS447"";""521"";""OPERATING SYSTEM 2"";3;""090001"";3",
"W;2;""RANGSIT"";2555;2;""CS447"";""521"";""OPERATING SYSTEM 2"";3;""650001"";1",
"C;2;""RANGSIT"";2555;2;""CS458"";""471"";""INFORMATION SYSTEMS FOR ENTREPRENEUR MANAGEMENT"";3;""090001"";0",
"C;2;""RANGSIT"";2555;2;""CS458"";""521"";""INFORMATION SYSTEMS FOR ENTREPRENEUR MANAGEMENT"";3;""090001"";0",
"W;2;""RANGSIT"";2555;2;""CS459"";""471"";""SELECTED TOPICS IN INFORMATION SYSTEMS"";3;""090001"";0",
"W;2;""RANGSIT"";2555;2;""CS459"";""471"";""SELECTED TOPICS IN INFORMATION SYSTEMS"";3;""650001"";7",
"W;2;""RANGSIT"";2555;2;""CS459"";""471"";""SELECTED TOPICS IN INFORMATION SYSTEMS"";3;""650002"";0",
"W;2;""RANGSIT"";2555;2;""CS459"";""521"";""SELECTED TOPICS IN INFORMATION SYSTEMS"";3;""090001"";5",
"W;2;""RANGSIT"";2555;2;""CS459"";""521"";""SELECTED TOPICS IN INFORMATION SYSTEMS"";3;""650001"";13",
"W;2;""RANGSIT"";2555;2;""CS459"";""521"";""SELECTED TOPICS IN INFORMATION SYSTEMS"";3;""650002"";5",
"W;2;""RANGSIT"";2555;2;""CS477"";""471"";""	COMPUTER ANIMATION"";3;""650001"";0",
"W;2;""RANGSIT"";2555;2;""CS477"";""471"";""	COMPUTER ANIMATION"";3;""810001"";0",
"W;2;""RANGSIT"";2555;2;""CS486"";""471"";""SOFTWARE VALIDATION  AND  VERIFICATION"";3;""050001"";0",
